5/23/2015 16:24:00,107,7
5/23/2015 16:34:00,221,7
5/23/2015 16:44:00,224,7
5/23/2015 16:54:00,128,7
5/23/2015 17:04:00,235,7
5/23/2015 17:14:00,124,7
5/23/2015 17:24:00,230,7
5/23/2015 17:34:00,227,7
5/23/2015 17:44:00,109,7
5/23/2015 17:54:00,219,7
5/23/2015 18:04:00,203,7
5/23/2015 18:14:00,153,7
5/23/2015 18:24:00,235,7
5/23/2015 18:34:00,223,7
5/23/2015 18:44:00,142,7
5/23/2015 18:54:00,295,7
5/23/2015 19:04:00,240,7
5/23/2015 19:14:00,121,7
5/23/2015 19:24:00,240,7
5/23/2015 19:34:00,263,7
5/23/2015 19:44:00,121,7
5/23/2015 19:54:00,238,7
5/23/2015 20:04:00,240,7
5/23/2015 20:14:00,114,7
5/23/2015 20:24:00,239,7
5/23/2015 20:34:00,237,7
5/23/2015 20:44:00,118,7
5/23/2015 20:54:00,258,7
5/23/2015 21:04:00,238,7
5/23/2015 21:14:00,109,7
5/23/2015 21:24:00,249,7
5/23/2015 21:34:00,252,7
5/23/2015 21:44:00,126,7
5/23/2015 21:54:00,213,7
5/23/2015 22:04:00,244,7
5/23/2015 22:14:00,80,7
5/23/2015 22:24:00,196,7
5/23/2015 22:34:00,247,7
5/23/2015 22:44:00,113,7
5/23/2015 22:54:00,208,7
5/23/2015 23:04:00,227,7
5/23/2015 23:14:00,109,7
5/23/2015 23:24:00,245,7
5/23/2015 23:34:00,239,7
5/23/2015 23:44:00,94,7
5/23/2015 23:54:00,221,7
5/24/2015 0:04:00,223,1
5/24/2015 0:14:00,91,1
5/24/2015 0:24:00,184,1
5/24/2015 0:34:00,224,1
5/24/2015 0:44:00,79,1
5/24/2015 0:54:00,199,1
5/24/2015 1:04:00,168,1
5/24/2015 1:14:00,76,1
5/24/2015 1:24:00,218,1
5/24/2015 1:34:00,153,1
5/24/2015 1:44:00,68,1
5/24/2015 1:54:00,171,1
5/24/2015 2:04:00,140,1
5/24/2015 2:14:00,62,1
5/24/2015 2:24:00,128,1
5/24/2015 2:34:00,104,1
5/24/2015 2:44:00,69,1
5/24/2015 2:54:00,111,1
5/24/2015 3:04:00,102,1
5/24/2015 3:14:00,62,1
5/24/2015 3:24:00,119,1
5/24/2015 3:34:00,82,1
5/24/2015 3:44:00,55,1
5/24/2015 3:54:00,109,1
5/24/2015 4:04:00,110,1
5/24/2015 4:14:00,52,1
5/24/2015 4:24:00,111,1
5/24/2015 4:34:00,120,1
5/24/2015 4:44:00,73,1
5/24/2015 4:54:00,133,1
5/24/2015 5:04:00,133,1
5/24/2015 5:14:00,70,1
5/24/2015 5:24:00,113,1
5/24/2015 5:34:00,63,1
5/24/2015 5:44:00,98,1
5/24/2015 5:54:00,127,1
5/24/2015 6:04:00,68,1
5/24/2015 6:14:00,106,1
5/24/2015 6:24:00,113,1
5/24/2015 6:34:00,61,1
5/24/2015 6:44:00,150,1
5/24/2015 6:54:00,105,1
5/24/2015 7:04:00,53,1
5/24/2015 7:14:00,110,1
5/24/2015 7:24:00,96,1
5/24/2015 7:34:00,50,1
5/24/2015 7:44:00,108,1
5/24/2015 7:54:00,96,1
5/24/2015 8:04:00,39,1
5/24/2015 8:14:00,101,1
5/24/2015 8:24:00,108,1
5/24/2015 8:34:00,49,1
5/24/2015 8:44:00,116,1
5/24/2015 8:54:00,125,1
5/24/2015 9:04:00,55,1
5/24/2015 9:14:00,146,1
5/24/2015 9:24:00,128,1
5/24/2015 9:34:00,64,1
5/24/2015 9:44:00,68,1
5/24/2015 9:54:00,141,1
5/24/2015 10:04:00,77,1
5/24/2015 10:14:00,118,1
5/24/2015 10:24:00,144,1
5/24/2015 10:34:00,63,1
5/24/2015 10:44:00,151,1
5/24/2015 10:54:00,157,1
5/24/2015 11:04:00,108,1
5/24/2015 11:14:00,164,1
5/24/2015 11:24:00,154,1
5/24/2015 11:34:00,79,1
5/24/2015 11:44:00,164,1
5/24/2015 11:54:00,171,1
5/24/2015 12:04:00,75,1
5/24/2015 12:14:00,167,1
5/24/2015 12:24:00,185,1
5/24/2015 12:34:00,78,1
5/24/2015 12:44:00,146,1
5/24/2015 12:54:00,145,1
5/24/2015 13:04:00,89,1
5/24/2015 13:14:00,204,1
5/24/2015 13:24:00,183,1
5/24/2015 13:34:00,95,1
5/24/2015 13:44:00,181,1
5/24/2015 13:54:00,193,1
5/24/2015 14:04:00,96,1
5/24/2015 14:14:00,157,1
5/24/2015 14:24:00,186,1
5/24/2015 14:34:00,82,1
5/24/2015 14:44:00,176,1
5/24/2015 14:54:00,169,1
5/24/2015 15:04:00,89,1
5/24/2015 15:14:00,178,1
5/24/2015 15:24:00,153,1
5/24/2015 15:34:00,86,1
5/24/2015 15:44:00,213,1
5/24/2015 15:54:00,170,1
5/24/2015 16:04:00,111,1
5/24/2015 16:14:00,202,1
5/24/2015 16:24:00,186,1
5/24/2015 16:34:00,96,1
5/24/2015 16:44:00,197,1
5/24/2015 16:54:00,206,1
5/24/2015 17:04:00,92,1
5/24/2015 17:14:00,185,1
5/24/2015 17:24:00,128,1
5/24/2015 17:34:00,200,1
5/24/2015 17:44:00,183,1
5/24/2015 17:54:00,88,1
5/24/2015 18:04:00,209,1
5/24/2015 18:14:00,221,1
5/24/2015 18:24:00,96,1
5/24/2015 18:34:00,220,1
5/24/2015 18:44:00,216,1
5/24/2015 18:54:00,127,1
5/24/2015 19:04:00,213,1
5/24/2015 19:14:00,228,1
5/24/2015 19:24:00,126,1
5/24/2015 19:34:00,261,1
5/24/2015 19:44:00,254,1
5/24/2015 19:54:00,140,1
5/24/2015 20:04:00,213,1
5/24/2015 20:14:00,231,1
5/24/2015 20:24:00,114,1
5/24/2015 20:34:00,217,1
5/24/2015 20:44:00,235,1
5/24/2015 20:54:00,121,1
5/24/2015 21:04:00,198,1
5/24/2015 21:14:00,193,1
5/24/2015 21:24:00,106,1
5/24/2015 21:34:00,202,1
5/24/2015 21:44:00,198,1
5/24/2015 21:54:00,137,1
5/24/2015 22:04:00,205,1
5/24/2015 22:14:00,216,1
5/24/2015 22:24:00,82,1
5/24/2015 22:34:00,160,1
5/24/2015 22:44:00,160,1
5/24/2015 22:54:00,107,1
5/24/2015 23:04:00,182,1
5/24/2015 23:14:00,166,1
5/24/2015 23:24:00,81,1
5/24/2015 23:34:00,151,1
5/24/2015 23:44:00,158,1
5/24/2015 23:54:00,80,1
5/25/2015 0:04:00,203,2
5/25/2015 0:14:00,145,2
5/25/2015 0:24:00,79,2
5/25/2015 0:34:00,138,2
5/25/2015 0:44:00,164,2
5/25/2015 0:54:00,79,2
5/25/2015 1:04:00,156,2
5/25/2015 1:14:00,137,2
5/25/2015 1:24:00,69,2
5/25/2015 1:34:00,118,2
5/25/2015 1:44:00,115,2
5/25/2015 1:54:00,63,2
5/25/2015 2:04:00,115,2
5/25/2015 2:14:00,113,2
5/25/2015 2:24:00,65,2
5/25/2015 2:34:00,103,2
5/25/2015 2:44:00,100,2
5/25/2015 2:54:00,30,2
5/25/2015 3:04:00,83,2
5/25/2015 3:14:00,84,2
5/25/2015 3:24:00,50,2
5/25/2015 3:34:00,61,2
5/25/2015 3:44:00,67,2
5/25/2015 3:54:00,28,2
5/25/2015 4:04:00,73,2
5/25/2015 4:14:00,110,2
5/25/2015 4:24:00,35,2
5/25/2015 4:34:00,75,2
5/25/2015 4:44:00,113,2
5/25/2015 4:54:00,63,2
5/25/2015 5:04:00,119,2
5/25/2015 5:14:00,139,2
5/25/2015 5:24:00,56,2
5/25/2015 5:34:00,147,2
5/25/2015 5:44:00,79,2
5/25/2015 5:54:00,172,2
5/25/2015 6:04:00,151,2
5/25/2015 6:14:00,86,2
5/25/2015 6:24:00,172,2
5/25/2015 6:34:00,206,2
5/25/2015 6:44:00,70,2
5/25/2015 6:54:00,106,2
5/25/2015 7:04:00,106,2
5/25/2015 7:14:00,44,2
5/25/2015 7:24:00,100,2
5/25/2015 7:34:00,75,2
5/25/2015 7:44:00,54,2
5/25/2015 7:54:00,95,2
